name,causality,variability,unit,kind_hint,depth
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[4].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_1[5].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[1].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[2].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[3].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[4].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].state.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.resistance_2[5].state.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a1.port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_a2.port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b1.port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.sensor_T_b2.port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].heatPort.Q_flow,4,4,W,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].heatPort.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.MM,4,0,kg/mol,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.R_s,4,0,J/(kg.K),,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.T_degC,4,4,degC,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.X[1],4,0,kg/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.d,4,4,kg/m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.h,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.p_bar,4,4,bar,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.preferredMediumStates,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.standardOrderComponents,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].medium.u,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[1].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].heatPort.Q_flow,4,4,W,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].heatPort.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.MM,4,0,kg/mol,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.R_s,4,0,J/(kg.K),,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.T_degC,4,4,degC,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.X[1],4,0,kg/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.d,4,4,kg/m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.h,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.p_bar,4,4,bar,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.preferredMediumStates,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.standardOrderComponents,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].medium.u,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[2].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].heatPort.Q_flow,4,4,W,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].heatPort.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.MM,4,0,kg/mol,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.R_s,4,0,J/(kg.K),,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.T_degC,4,4,degC,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.X[1],4,0,kg/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.d,4,4,kg/m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.h,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.p_bar,4,4,bar,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.preferredMediumStates,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.standardOrderComponents,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].medium.u,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[3].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].heatPort.Q_flow,4,4,W,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].heatPort.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.MM,4,0,kg/mol,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.R_s,4,0,J/(kg.K),,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.T_degC,4,4,degC,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.X[1],4,0,kg/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.d,4,4,kg/m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.h,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.p_bar,4,4,bar,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.preferredMediumStates,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.standardOrderComponents,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].medium.u,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[4].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].heatPort.Q_flow,4,4,W,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].heatPort.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.MM,4,0,kg/mol,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.R_s,4,0,J/(kg.K),,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.T,4,4,K,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.T_degC,4,4,degC,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.X[1],4,0,kg/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.d,4,4,kg/m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.h,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.p_bar,4,4,bar,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.preferredMediumStates,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.standardOrderComponents,4,0,,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].medium.u,4,4,J/kg,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_a.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_a.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_a.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_b.h_outflow,4,4,J/kg,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_b.m_flow,4,4,kg/s,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_1[5].port_b.p,4,4,Pa,signal_like,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].geometry.V,4,0,m3,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].geometry.angle,4,0,rad,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].geometry.dheight,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].geometry.height_a,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].geometry.height_b,4,0,m,,8
simulator[1].datacenter[1].computeBlock[4].cdu[1].HEX.CDU_HEX.volume_2[1].heatPort.Q_flow,4,4,W,,8
